VOID	AcctName	Name	Date	Accepted	Complete	NumHrs
356	mic.woods.516	Activity Ageing Programme	2023-02-09	1	0	\N
356	mic.woods.516	GoodLife! Makan	2023-12-24	1	0	\N
356	mig.brown.544	Activity Ageing Programme	2023-02-09	1	1	10
356	mit.haynes.006	Activity Ageing Programme	2023-02-09	1	1	16
356	mon.barber.526	GoodLife! Makan	2023-12-24	1	1	1
356	mon.barber.526	The GoodLife! Workout 	2022-07-29	1	0	\N
356	mr..ferguson.506	Activity Ageing Programme	2023-02-09	1	0	\N
356	nic.horn.309	Activity Ageing Programme	2023-02-09	1	1	8
356	nic.horn.309	The GoodLife! Workout 	2022-07-29	\N	\N	\N
356	nic.sherman.130	Activity Ageing Programme	2023-02-09	1	1	4
356	phi.wilson.040	Activity Ageing Programme	2023-02-09	1	1	13
356	phi.wilson.040	GoodLife! Makan	2023-12-24	1	0	\N
356	reg.hughes.236	Activity Ageing Programme	2023-02-09	0	\N	\N
356	reg.hughes.236	The GoodLife! Workout 	2022-07-29	1	0	\N
356	rob.valenzuela.589	The GoodLife! Workout 	2022-07-29	1	1	12
356	san.wallace.423	Activity Ageing Programme	2023-02-09	1	1	16
356	san.wallace.423	The GoodLife! Workout 	2022-07-29	1	1	6
356	vic.weaver.575	GoodLife! Makan	2023-12-24	1	0	\N
356	vic.weaver.575	The GoodLife! Workout 	2022-07-29	1	0	\N
362	ale.johnson.509	Animal Run	2021-04-10	1	0	\N
362	ale.johnson.509	fostering 101 workshop	2023-11-18	1	0	\N
362	ale.johnson.509	Old Is Gold	2021-02-19	1	0	\N
362	amy.floyd.618	Animal Run	2021-04-10	\N	\N	\N
362	amy.floyd.618	fostering 101 workshop	2023-11-18	1	1	5
362	amy.garcia.871	Animal Run	2021-04-10	1	0	\N
362	amy.garcia.871	fostering 101 workshop	2023-11-18	\N	\N	\N
362	amy.garcia.871	Old Is Gold	2021-02-19	1	0	\N
362	amy.henderson.224	Animal Run	2021-04-10	1	0	\N
362	amy.henderson.224	fostering 101 workshop	2023-11-18	1	0	\N
362	amy.henderson.224	Old Is Gold	2021-02-19	\N	\N	\N
362	ant.fleming.613	Animal Run	2021-04-10	1	0	\N
362	ant.fleming.613	fostering 101 workshop	2023-11-18	1	0	\N
362	ant.fleming.613	Old Is Gold	2021-02-19	1	0	\N
362	ash.robinson.400	Animal Run	2021-04-10	1	1	8
362	ash.robinson.400	fostering 101 workshop	2023-11-18	1	0	\N
362	ben.turner.392	fostering 101 workshop	2023-11-18	1	0	\N
362	cas.duran.250	Animal Run	2021-04-10	1	0	\N
362	cas.duran.250	Old Is Gold	2021-02-19	1	0	\N
362	chr.rose.465	Animal Run	2021-04-10	\N	\N	\N
362	chr.rose.465	fostering 101 workshop	2023-11-18	0	\N	\N
362	cor.jr..320	fostering 101 workshop	2023-11-18	1	0	\N
362	cor.jr..320	Old Is Gold	2021-02-19	1	0	\N
362	cou.brooks.739	Animal Run	2021-04-10	1	1	9
362	cou.brooks.739	fostering 101 workshop	2023-11-18	1	0	\N
362	cou.brooks.739	Old Is Gold	2021-02-19	\N	\N	\N
362	cry.davis.502	Animal Run	2021-04-10	\N	\N	\N
362	cry.davis.502	fostering 101 workshop	2023-11-18	1	1	13
362	dan.hayes.093	fostering 101 workshop	2023-11-18	1	1	11
362	dav.ryan.302	Animal Run	2021-04-10	1	0	\N
362	dav.ryan.302	fostering 101 workshop	2023-11-18	0	\N	\N
362	daw.davis.370	Animal Run	2021-04-10	1	1	10
362	daw.davis.370	fostering 101 workshop	2023-11-18	0	\N	\N
362	daw.davis.370	Old Is Gold	2021-02-19	1	1	14
362	dr..espinoza.407	Animal Run	2021-04-10	1	0	\N
362	dr..espinoza.407	fostering 101 workshop	2023-11-18	1	1	16
362	dr..espinoza.407	Old Is Gold	2021-02-19	1	0	\N
362	dyl.romero.144	Animal Run	2021-04-10	1	1	1
362	dyl.romero.144	fostering 101 workshop	2023-11-18	1	0	\N
362	dyl.romero.144	Old Is Gold	2021-02-19	1	1	16
362	eli.dawson.093	fostering 101 workshop	2023-11-18	1	1	3
362	eli.dawson.093	Old Is Gold	2021-02-19	1	1	10
362	eri.lopez.817	Old Is Gold	2021-02-19	1	1	15
362	ger.riley.934	Animal Run	2021-04-10	1	1	14
362	ger.riley.934	fostering 101 workshop	2023-11-18	1	1	13
362	ger.riley.934	Old Is Gold	2021-02-19	1	1	1
362	hea.baldwin.164	Animal Run	2021-04-10	1	1	3
362	hea.baldwin.164	fostering 101 workshop	2023-11-18	1	0	\N
362	hea.baldwin.164	Old Is Gold	2021-02-19	\N	\N	\N
362	jam.evans.413	Animal Run	2021-04-10	1	1	14
362	jam.evans.413	fostering 101 workshop	2023-11-18	\N	\N	\N
362	jam.evans.413	Old Is Gold	2021-02-19	1	1	16
362	jam.johnson.153	fostering 101 workshop	2023-11-18	1	1	10
362	jas.keith.832	fostering 101 workshop	2023-11-18	1	1	3
362	jas.keith.832	Old Is Gold	2021-02-19	1	0	\N
362	jas.morton.077	Animal Run	2021-04-10	1	0	\N
362	jas.morton.077	fostering 101 workshop	2023-11-18	1	0	\N
362	jas.morton.077	Old Is Gold	2021-02-19	1	0	\N
362	jen.campbell.340	fostering 101 workshop	2023-11-18	0	\N	\N
362	jen.huerta.328	fostering 101 workshop	2023-11-18	1	1	1
362	jen.huerta.328	Old Is Gold	2021-02-19	\N	\N	\N
362	jer.rollins.740	fostering 101 workshop	2023-11-18	\N	\N	\N
362	jil.payne.892	Animal Run	2021-04-10	1	1	10
362	jil.payne.892	fostering 101 workshop	2023-11-18	\N	\N	\N
362	jil.payne.892	Old Is Gold	2021-02-19	1	0	\N
362	joh.coleman.076	fostering 101 workshop	2023-11-18	1	0	\N
362	jos.garcia.375	Animal Run	2021-04-10	1	0	\N
362	jos.garcia.375	fostering 101 workshop	2023-11-18	1	1	9
362	jos.garcia.375	Old Is Gold	2021-02-19	1	1	8
362	kri.edwards.715	fostering 101 workshop	2023-11-18	1	0	\N
362	log.edwards.500	fostering 101 workshop	2023-11-18	1	0	\N
362	lyn.tate.654	Animal Run	2021-04-10	1	0	\N
362	lyn.tate.654	fostering 101 workshop	2023-11-18	1	0	\N
362	lyn.tate.654	Old Is Gold	2021-02-19	1	0	\N
362	mar.gonzales.971	Animal Run	2021-04-10	1	1	16
362	mar.gonzales.971	fostering 101 workshop	2023-11-18	1	0	\N
362	mar.gonzales.971	Old Is Gold	2021-02-19	\N	\N	\N
362	mel.acevedo.523	Animal Run	2021-04-10	\N	\N	\N
362	mel.acevedo.523	fostering 101 workshop	2023-11-18	\N	\N	\N
362	mel.acevedo.523	Old Is Gold	2021-02-19	1	1	9
362	mic.case.027	Animal Run	2021-04-10	0	\N	\N
362	mic.case.027	fostering 101 workshop	2023-11-18	1	0	\N
362	mic.case.027	Old Is Gold	2021-02-19	\N	\N	\N
362	mic.reynolds.319	Animal Run	2021-04-10	1	0	\N
362	mic.reynolds.319	fostering 101 workshop	2023-11-18	1	0	\N
362	mic.reynolds.319	Old Is Gold	2021-02-19	1	1	6
362	mic.woods.516	fostering 101 workshop	2023-11-18	1	1	12
362	mic.woods.516	Old Is Gold	2021-02-19	\N	\N	\N
362	mig.brown.544	Animal Run	2021-04-10	\N	\N	\N
362	mig.brown.544	fostering 101 workshop	2023-11-18	1	1	6
362	mig.brown.544	Old Is Gold	2021-02-19	1	0	\N
362	mit.diaz.120	Animal Run	2021-04-10	1	0	\N
362	mit.diaz.120	fostering 101 workshop	2023-11-18	\N	\N	\N
362	mit.diaz.120	Old Is Gold	2021-02-19	0	\N	\N
362	mon.barber.526	fostering 101 workshop	2023-11-18	1	0	\N
362	nic.horn.309	fostering 101 workshop	2023-11-18	\N	\N	\N
362	nic.sherman.130	Animal Run	2021-04-10	1	0	\N
362	nic.sherman.130	fostering 101 workshop	2023-11-18	0	\N	\N
362	nic.sherman.130	Old Is Gold	2021-02-19	1	1	15
362	phi.wilson.040	Animal Run	2021-04-10	1	0	\N
362	phi.wilson.040	fostering 101 workshop	2023-11-18	1	0	\N
362	rob.valenzuela.589	fostering 101 workshop	2023-11-18	1	1	12
362	vic.weaver.575	Animal Run	2021-04-10	1	1	15
362	wya.martinez.388	fostering 101 workshop	2023-11-18	1	0	\N
377	ang.hopkins.264	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	1
377	ash.robinson.400	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	ben.turner.392	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	chr.rose.465	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	cor.jr..320	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	\N	\N	\N
377	cou.brooks.739	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	\N	\N	\N
377	dan.hayes.093	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	dav.lloyd.779	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	12
377	eli.dawson.093	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	1
377	eri.lopez.817	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	hea.baldwin.164	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	jam.evans.413	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	jam.johnson.153	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	\N	\N	\N
377	jas.keith.832	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	2
377	jen.campbell.340	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	12
377	jen.huerta.328	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	8
377	jer.rollins.740	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	jil.payne.892	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	5
377	joh.coleman.076	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	8
377	jos.garcia.375	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	0	\N	\N
377	lar.banks.335	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	log.edwards.500	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	\N	\N	\N
377	mel.acevedo.523	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	4
377	mic.reynolds.319	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	2
377	mic.thompson.255	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	5
377	mig.brown.544	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	\N	\N	\N
377	mit.diaz.120	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	mit.haynes.006	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	mon.barber.526	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	7
377	mr..ferguson.506	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	15
377	nic.sherman.130	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	1	16
377	phi.wilson.040	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	1	0	\N
377	vic.weaver.575	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	\N	\N	\N
377	wya.martinez.388	Project HomeWorks: Creating safe & sanitary homes	2021-06-30	\N	\N	\N
378	ale.johnson.509	Sparks!	2023-01-28	1	1	9
378	amy.floyd.618	Sparks!	2023-01-28	1	0	\N
378	ang.hopkins.264	Sparks!	2023-01-28	1	1	8
378	ant.fleming.613	Sparks!	2023-01-28	1	1	15
378	ben.turner.392	Sparks!	2023-01-28	0	\N	\N
378	cou.brooks.739	Sparks!	2023-01-28	1	0	\N
378	cry.davis.502	Sparks!	2023-01-28	\N	\N	\N
378	dan.hayes.093	Sparks!	2023-01-28	1	0	\N
378	dav.lloyd.779	Sparks!	2023-01-28	1	0	\N
378	dav.ryan.302	Sparks!	2023-01-28	1	1	14
378	daw.davis.370	Sparks!	2023-01-28	0	\N	\N
378	eli.dawson.093	Sparks!	2023-01-28	1	0	\N
378	ger.riley.934	Sparks!	2023-01-28	0	\N	\N
378	hea.baldwin.164	Sparks!	2023-01-28	1	1	10
378	jam.evans.413	Sparks!	2023-01-28	1	0	\N
378	jas.keith.832	Sparks!	2023-01-28	0	\N	\N
378	jas.morton.077	Sparks!	2023-01-28	1	0	\N
378	jen.campbell.340	Sparks!	2023-01-28	1	1	15
378	jer.rollins.740	Sparks!	2023-01-28	0	\N	\N
378	jil.payne.892	Sparks!	2023-01-28	\N	\N	\N
378	jos.garcia.375	Sparks!	2023-01-28	1	0	\N
378	ker.mullen.690	Sparks!	2023-01-28	1	0	\N
378	lar.banks.335	Sparks!	2023-01-28	1	0	\N
378	log.edwards.500	Sparks!	2023-01-28	1	0	\N
378	mic.case.027	Sparks!	2023-01-28	1	1	5
378	mic.reynolds.319	Sparks!	2023-01-28	1	1	4
378	mit.haynes.006	Sparks!	2023-01-28	1	1	11
378	mon.barber.526	Sparks!	2023-01-28	1	1	7
378	mr..ferguson.506	Sparks!	2023-01-28	1	0	\N
378	nic.horn.309	Sparks!	2023-01-28	1	1	7
378	nic.sherman.130	Sparks!	2023-01-28	1	0	\N
378	phi.wilson.040	Sparks!	2023-01-28	1	1	14
378	vic.weaver.575	Sparks!	2023-01-28	1	1	3
378	wya.martinez.388	Sparks!	2023-01-28	1	0	\N
379	ale.johnson.509	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	amy.floyd.618	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	amy.garcia.871	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	amy.henderson.224	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	\N	\N	\N
379	ant.dennis.856	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	cas.duran.250	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	10
379	chr.rose.465	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	11
379	cou.brooks.739	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	cry.davis.502	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	7
379	dan.hayes.093	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	4
379	dav.lloyd.779	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	9
379	daw.davis.370	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	\N	\N	\N
379	dr..espinoza.407	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	eli.dawson.093	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	ger.riley.934	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	13
379	hea.baldwin.164	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	\N	\N	\N
379	jam.johnson.153	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	3
379	jam.terrell.239	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	\N	\N	\N
379	jen.campbell.340	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	\N	\N	\N
379	jer.rollins.740	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	jil.payne.892	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	joh.coleman.076	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	kar.carroll.734	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	0	\N	\N
379	ker.mullen.690	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
379	log.edwards.500	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	\N	\N	\N
379	mel.acevedo.523	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	\N	\N	\N
379	mic.case.027	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	\N	\N	\N
379	mic.thompson.255	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	2
379	mig.brown.544	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	15
379	mr..ferguson.506	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	2
379	nic.sherman.130	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	1	13
379	vic.weaver.575	Volunteer Give Life, Give Cheer, Give SCS	2021-09-22	1	0	\N
380	ale.johnson.509	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	amy.floyd.618	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	14
380	amy.floyd.618	Staying Connected in a 3G Family	2022-01-26	1	1	16
380	amy.garcia.871	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	ang.hopkins.264	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	\N	\N	\N
380	ang.hopkins.264	Staying Connected in a 3G Family	2022-01-26	1	1	14
380	ant.dennis.856	Staying Connected in a 3G Family	2022-01-26	\N	\N	\N
380	ant.fleming.613	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	1
380	ant.fleming.613	Staying Connected in a 3G Family	2022-01-26	\N	\N	\N
380	ash.robinson.400	Essential Guide to Parenting	2021-02-14	1	1	3
380	ash.robinson.400	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	ash.robinson.400	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	ben.turner.392	Essential Guide to Parenting	2021-02-14	1	1	12
380	ben.turner.392	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	11
380	ben.turner.392	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	cas.duran.250	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	cas.duran.250	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	chr.rose.465	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	chr.rose.465	Staying Connected in a 3G Family	2022-01-26	1	1	7
380	cor.jr..320	Christmas Carnival for Migrant Workers	2021-01-31	\N	\N	\N
380	cor.jr..320	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	2
380	cor.jr..320	Staying Connected in a 3G Family	2022-01-26	1	1	2
380	cou.brooks.739	Essential Guide to Parenting	2021-02-14	\N	\N	\N
380	cou.brooks.739	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	10
380	cou.brooks.739	Staying Connected in a 3G Family	2022-01-26	0	\N	\N
380	cry.davis.502	Essential Guide to Parenting	2021-02-14	\N	\N	\N
380	cry.davis.502	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	cry.davis.502	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	dan.hayes.093	Essential Guide to Parenting	2021-02-14	0	\N	\N
380	dan.hayes.093	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	5
380	dan.hayes.093	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	dav.lloyd.779	Essential Guide to Parenting	2021-02-14	1	1	13
380	dav.lloyd.779	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	dav.lloyd.779	Staying Connected in a 3G Family	2022-01-26	\N	\N	\N
380	dav.ryan.302	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	dav.ryan.302	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	daw.davis.370	Essential Guide to Parenting	2021-02-14	1	0	\N
380	daw.davis.370	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	\N	\N	\N
380	daw.davis.370	Staying Connected in a 3G Family	2022-01-26	1	1	14
380	dr..espinoza.407	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	7
380	dyl.romero.144	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	0	\N	\N
380	dyl.romero.144	Staying Connected in a 3G Family	2022-01-26	1	1	1
380	eli.dawson.093	Staying Connected in a 3G Family	2022-01-26	1	1	7
380	eri.lopez.817	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	7
380	eri.lopez.817	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	hea.baldwin.164	Essential Guide to Parenting	2021-02-14	1	0	\N
380	hea.baldwin.164	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	16
380	hea.baldwin.164	Staying Connected in a 3G Family	2022-01-26	0	\N	\N
380	jam.evans.413	Essential Guide to Parenting	2021-02-14	1	0	\N
380	jam.evans.413	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	7
380	jam.evans.413	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	jam.terrell.239	Christmas Carnival for Migrant Workers	2021-01-31	\N	\N	\N
380	jam.terrell.239	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	jam.terrell.239	Staying Connected in a 3G Family	2022-01-26	\N	\N	\N
380	jas.keith.832	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	jas.keith.832	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	jas.morton.077	Christmas Carnival for Migrant Workers	2021-01-31	1	0	\N
380	jas.morton.077	Essential Guide to Parenting	2021-02-14	1	0	\N
380	jas.morton.077	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	jas.morton.077	Staying Connected in a 3G Family	2022-01-26	1	1	13
380	jen.campbell.340	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	jen.huerta.328	Essential Guide to Parenting	2021-02-14	1	0	\N
380	jen.huerta.328	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	jen.huerta.328	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	jer.rollins.740	Christmas Carnival for Migrant Workers	2021-01-31	1	1	12
380	jer.rollins.740	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	1
380	jer.rollins.740	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	jil.payne.892	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	11
380	jil.payne.892	Staying Connected in a 3G Family	2022-01-26	1	1	14
380	joh.coleman.076	Essential Guide to Parenting	2021-02-14	1	0	\N
380	joh.coleman.076	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	0	\N	\N
380	joh.coleman.076	Staying Connected in a 3G Family	2022-01-26	1	1	9
380	jos.garcia.375	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	4
380	kar.carroll.734	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	\N	\N	\N
380	kar.carroll.734	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	lar.banks.335	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	lar.banks.335	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	log.edwards.500	Essential Guide to Parenting	2021-02-14	1	1	16
380	log.edwards.500	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	0	\N	\N
380	log.edwards.500	Staying Connected in a 3G Family	2022-01-26	0	\N	\N
380	lyn.tate.654	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	10
380	mar.gonzales.971	Essential Guide to Parenting	2021-02-14	\N	\N	\N
380	mar.gonzales.971	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	10
380	mar.gonzales.971	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	mel.acevedo.523	Christmas Carnival for Migrant Workers	2021-01-31	1	1	11
380	mel.acevedo.523	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	mel.acevedo.523	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	mic.case.027	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	12
380	mic.case.027	Staying Connected in a 3G Family	2022-01-26	1	1	10
380	mic.reynolds.319	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	6
380	mic.reynolds.319	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	mic.thompson.255	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	1
380	mic.thompson.255	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	mic.woods.516	Essential Guide to Parenting	2021-02-14	1	1	4
380	mic.woods.516	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	5
380	mic.woods.516	Staying Connected in a 3G Family	2022-01-26	1	1	10
380	mit.diaz.120	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	3
380	mit.haynes.006	Essential Guide to Parenting	2021-02-14	1	0	\N
380	mit.haynes.006	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	mon.barber.526	Essential Guide to Parenting	2021-02-14	1	0	\N
380	mon.barber.526	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	mon.barber.526	Staying Connected in a 3G Family	2022-01-26	1	1	11
380	mr..ferguson.506	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	nic.horn.309	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	nic.horn.309	Staying Connected in a 3G Family	2022-01-26	\N	\N	\N
380	nic.sherman.130	Essential Guide to Parenting	2021-02-14	\N	\N	\N
380	nic.sherman.130	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	nic.sherman.130	Staying Connected in a 3G Family	2022-01-26	1	1	11
380	phi.wilson.040	Christmas Carnival for Migrant Workers	2021-01-31	1	0	\N
380	phi.wilson.040	Essential Guide to Parenting	2021-02-14	1	0	\N
380	phi.wilson.040	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	15
380	phi.wilson.040	Staying Connected in a 3G Family	2022-01-26	1	0	\N
380	reg.hughes.236	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	reg.hughes.236	Staying Connected in a 3G Family	2022-01-26	0	\N	\N
380	vic.weaver.575	Christmas Carnival for Migrant Workers	2021-01-31	1	1	1
380	vic.weaver.575	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	0	\N
380	vic.weaver.575	Staying Connected in a 3G Family	2022-01-26	1	1	8
380	wya.martinez.388	Essential Guide to Parenting	2021-02-14	0	\N	\N
380	wya.martinez.388	How to Coach Your Child on Goal Setting & Time Management	2022-08-11	1	1	10
380	wya.martinez.388	Staying Connected in a 3G Family	2022-01-26	0	\N	\N
396	ale.johnson.509	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	ale.johnson.509	Racial Harmony Day	2021-07-19	1	0	\N
396	ale.johnson.509	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	0	\N
396	amy.floyd.618	CHARITY WALK TO UNITY	2021-12-11	0	\N	\N
396	amy.garcia.871	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	14
396	amy.garcia.871	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	0	\N
396	amy.henderson.224	CHARITY WALK TO UNITY	2021-12-11	1	1	4
396	amy.henderson.224	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	10
396	amy.henderson.224	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	0	\N
396	ang.hopkins.264	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	ang.hopkins.264	Racial Harmony Day	2021-07-19	1	1	2
396	ant.dennis.856	Racial Harmony Day	2021-07-19	1	1	12
396	ash.robinson.400	Racial Harmony Day	2021-07-19	1	1	10
396	ash.robinson.400	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	5
396	ben.turner.392	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	6
396	ben.turner.392	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	0	\N
